"pos_low-arousal","neg_low-arousal","pos_high-arousal","neg_high-arousal","pos_self","neg_self","order","wordOrder","words3"
0.894603128419454,-0.022585538802303,0.000585249938026274,-0.0572421914897715,0.0131306841396505,0.0706668857832403,12,82,"AnxS:ease"
0.861166609101689,0.00732016973108594,0.0654842651882268,-0.0140500899537845,-0.0498318086434016,-0.0521857560297779,6,81,"AnxS:content"
0.851397000307068,-0.040318351946679,0.0110369194649901,-0.0896474677134565,0.0189399695363622,0.0671623174677487,5,80,"AnxS:relaxed"
0.842974123783276,-0.00731062429067177,0.0480630753711179,-0.0361608470245998,-0.00958795257728158,-0.0164711978668617,2,79,"AnxS:comfortable"
0.789686157486265,-0.0200472072843432,-0.0272846327966561,-0.135072085666956,0.0736932945036334,0.0465555396326674,1,78,"AnxS:calm"
0.785194538757878,-0.0369686075406966,0.13066687672543,0.054433810254661,-0.0254705443788381,-0.0662310045463199,15,77,"AnxS:satisfied"
0.776699612527047,-0.030836491070657,0.139989516105061,-0.00543007504871904,-0.00811064099138885,-0.0206642566231673,9,76,"AnxS:pleasant"
0.75966966944596,-0.00741275212490818,0.0635813507098815,-0.0338403226078215,0.0504709094400099,-0.0575787395052389,8,75,"AnxS:secure"
0.62775005683685,-0.0263201602991658,0.145606276748986,-0.0559920352868204,0.12813851765316,0.0209084355469724,7,74,"AnxS:steady"
0.561121248789507,-0.0130828695106356,-0.0260868712120633,0.0896624920156487,0.162853574002415,-0.269711039702482,24,73,"AnxT:content"
0.506126055884725,-0.0875495873802154,0.0214358894099544,0.0346468590778207,0.194299228129601,-0.178075970125458,17,72,"AnxT:pleasant"
0.458205846687962,-0.0154971656099426,0.0197930168491244,0.0964254479682481,0.206103845144765,-0.299679114163589,21,71,"AnxT:secure"
0.447460494905237,-0.0619724729922845,0.0777591285800046,0.108096266238079,0.192413901985381,-0.247345428033145,18,70,"AnxT:happy"
0.383104089347616,-0.217274246617643,0.0471454290984467,0.0246873526367694,0.0802259048732643,-0.103166890795299,30,69,"AnxT:rested"
-0.351913866160164,0.0594185169269842,-0.206938907216633,0.182701942464675,0.0119184407059627,0.0156634310712965,82,68,"face: pos-neg"
0.31152592033175,-0.143486270548349,0.0238674900081494,0.029009777739889,0.202271957090857,-0.19060049089703,70,67,"PSS:things going your way"
-0.00527409225834941,0.766157612503709,-0.0560170256597503,0.0526409280369842,-0.00442232554475386,-0.0294667615970099,45,66,"BDI:fatigue"
-0.0159388382000358,0.765128937859218,-0.0593346001741325,-0.00679618830317066,-0.00656542283596423,0.0337239531769897,39,65,"BDI:loss of energy"
0.019151141568098,0.753131374207419,-0.0751296721166443,-0.0491251105056116,0.0139621836111869,0.11038519345155,36,64,"BDI:loss of interest"
-0.117187347789306,0.718471374962008,-0.0189307618366352,-0.0380007112512625,0.037321130313777,0.0810765021205614,48,63,"BDI:loss of pleasure"
0.0263413540362285,0.664976498420643,-0.0378704027497757,0.107043080340987,-0.0747862817191634,0.0594588644553317,43,62,"BDI:bad concentration"
0.039508207369049,0.609300310133419,-0.0666413137827319,-0.0458065735289595,0.00954133914710861,-0.0474120096773282,46,61,"BDI:loss of interest in sex"
0.0571822589043934,0.579155208503292,0.0214769719113933,0.0214933542642577,-0.165212605793418,0.126844713943756,37,60,"BDI:indecisiveness"
-0.0279837823823375,0.567029399219361,-0.0250160720588569,0.118652772311472,-0.0474053469217397,-0.0382271869270013,41,59,"BDI:irritability"
-0.0545317162667146,0.527477704638341,0.0486066382317329,0.116425839978219,-0.0813973906153439,-0.00595993840385783,35,58,"BDI:agitation"
0.0125573909459254,0.460915976595635,-0.0195005175388674,0.0352824752575628,0.00114983872032827,0.0601872859029108,42,57,"BDI:appetite changes"
-0.120813921560313,0.436370779217611,0.0622513839281243,-0.00040711118525414,-0.0219620653430909,-0.0405885483546475,40,56,"BDI:sleep changes"
-0.0134245803160554,0.365999537149335,-0.0537440585727553,0.0647195208236471,0.0354899308623977,0.175884540132002,34,55,"BDI:crying"
0.0820720139323564,-0.0417551177615608,0.793785715408163,-0.045867485570993,-0.0422719128879695,0.000610241164187765,68,54,"PANAS:enthusiastic"
-0.0355534200333827,-0.0953404157598657,0.79034212333865,0.0464546814577412,0.036638571286262,0.0340144516240282,57,53,"PANAS:inspired"
-0.00855095889993504,-0.0809370809685719,0.748681674641121,0.0283768909089291,0.000372265760866131,0.03254977172236,61,52,"PANAS:active"
0.0588849142460866,-0.0852030238341968,0.737839754674144,0.0738405553366776,-0.124584953340136,0.00234445657871802,63,51,"PANAS:excited"
0.0297326429918584,0.0369693801005956,0.713829159398471,-0.0102466729698985,0.0568301904527282,-0.0972388578699669,55,50,"PANAS:proud"
-0.0194550273039859,0.0109227974623397,0.711016069595975,-0.0499327299829147,0.129158744543232,-0.0396980777310587,58,49,"PANAS:determined"
0.11641555152553,0.0584203363274838,0.67405585146647,-0.105562657385832,0.00300629131817165,-0.0451258620626816,54,48,"PANAS:interested"
0.0669633063773268,-0.0188973073644295,0.651330011279805,0.0266825923433774,0.1428069228116,-0.0926850280422759,65,47,"PANAS:strong"
0.0632525694028637,0.0478076345523217,0.590666677884386,-0.102923610999639,0.0773029482818182,0.0256308617792321,59,46,"PANAS:attentive"
0.0582752399045021,0.0616017782984009,0.576798308962596,-0.049828255313888,0.0909742245250608,0.0714105652547218,56,45,"PANAS:alert"
0.0527640241929609,-0.0394078718211293,-0.0453325207467704,0.870419721030225,-0.0103649449825119,0.0569860809591786,66,44,"PANAS:scared"
0.0148322944560585,-0.049323001566193,-0.0360508661408808,0.862402948346482,0.00873713149872695,0.0697271817270883,62,43,"PANAS:afraid"
0.0552871672807831,-0.0163715153699714,-0.0546650279353142,0.829914727636796,-0.00499092828573833,0.0261933774282792,16,42,"AnxS:frightened"
-0.106783608957793,0.0931891094584117,-0.00944876582807585,0.642220923050854,-0.00920356660127197,0.0102642632098855,64,41,"PANAS:upset"
-0.193405103554187,0.0795445896310838,0.00881545777106968,0.585811159908602,0.00978643175041591,0.0321189403491485,13,40,"AnxS:upset"
-0.109050365878839,0.131136875138681,0.0954421463367894,0.498291777585924,-0.0780761433498691,-0.0310751859123343,60,39,"PANAS:jittery"
-0.27615371443081,0.16665120677862,0.0136927269278439,0.491350765902877,-0.011458419602649,-0.0399890477149245,11,38,"AnxS:strained"
-0.359055026799285,0.11673510827706,0.0609560484527895,0.48798677169662,-0.0225776934939298,-0.035452544274648,10,37,"AnxS:tense"
-0.293459448849584,0.092944977364527,0.118492924539028,0.481872404687999,-0.0197854090414088,0.133516617125145,14,36,"AnxS:misfortune"
-0.142925656259799,0.0834007026014465,0.0515249945350312,0.480703729199884,-0.0405194340772674,0.00950011717647792,3,35,"AnxS:jittery"
-0.000834099294329656,0.162810515588797,-0.0170429751544151,0.455071298884331,-0.0496248854055025,-0.0904712113538449,67,34,"PANAS:hostile"
-0.0827668496728299,0.160785167563151,0.0580896764696715,0.382195589964479,-0.15393475219482,0.0717360795059544,4,33,"AnxS:indecisve"
0.0248627295572993,-0.0180871718450028,-0.00330006600299794,-0.0365879724774863,0.829946508990075,0.00987788532509226,74,32,"RISC:can deal with life"
-0.00478765310679573,-0.0323170654919908,-0.00649405782769052,-0.063952809580713,0.81064879825727,0.0844568866642501,72,31,"RISC:can adapt"
-0.0166282890392673,0.0233960394695375,0.0744389225888045,-0.0624315651871181,0.783246284107918,0.0275305045945773,79,30,"RISC:focused under pressure"
0.0915409873075261,-0.0546640031239913,-0.0264486204364569,0.0556643291567019,0.778745093434859,0.0398998992819997,77,29,"RISC:can bounce back"
0.0179047590302571,0.0609158805365505,0.0700993278067257,0.0156967659117787,0.749893946391792,-0.145546140863143,81,28,"RISC:strong person"
-0.00219043651987955,-0.0734112558674472,0.0321114341686103,-0.0276036467992171,0.713414905508941,0.066869877844885,73,27,"RISC:can handle pain"
-0.0345732610309711,-0.0306971196862562,0.104776635636315,-0.00770977735707945,0.666885701962467,-0.167186017612184,80,26,"RISC:not discouraged by failure"
-0.0154794576996363,-0.012332692172182,0.0987938997809313,0.0154521305488541,0.662753591675375,0.0313172841114304,76,25,"RISC:strength in stress"
0.0416722585885658,-0.027259347922223,0.0703863007710214,0.0503354846422499,0.619924939893056,-0.161056763449926,78,24,"RISC:goal achievement"
0.0241375059606485,0.0635878977735846,0.0591454289761075,0.0300221481095662,0.584583134695393,0.0435769381560288,75,23,"RISC:see humor in problems"
0.241764965925535,-0.093805672367177,-0.0633833608424266,0.0127911402702821,0.420688613170148,-0.162033863535725,69,22,"PSS:problem-solving confidence"
0.163238830147314,-0.0885671489172923,0.0920864666135202,0.0031491199328214,0.419598137468097,-0.0387671643404489,22,21,"AnxT:easy decision-making"
0.245475782052258,-0.220281806569762,-0.0731636961098285,-0.0109268329631126,0.366618137580456,-0.024046708719225,71,20,"PSS:can control irritations"
-0.00384253775626945,0.124074017977038,0.0233721094994415,0.117170851309326,-0.330690641633589,0.209711982298199,32,19,"AnxT:worry about nothing"
0.00914532639359495,0.101560410239122,0.0532253047804214,0.221819217577709,-0.291785688741068,0.191625881380205,25,18,"AnxT:intrusive thought"
-0.029439744783326,-0.0728734545774728,-0.0599825429174075,0.0601508235767281,-0.00308145659299813,0.880718261280902,29,17,"AnxT:failure"
0.00273494376358133,0.108936282370681,-0.0259884814837455,0.049087510032214,0.00642365655319323,0.763155732266772,38,16,"BDI:worthlessness"
0.029430347020283,-0.00606394757535678,-0.0633797933451866,0.106992368673593,-0.0752465944531159,0.755291004293518,23,15,"AnxT:inadequate"
-0.0568539548347994,0.0449322840266113,-0.0267040710348384,0.0291675174788487,-0.0119716480132648,0.754692518900002,47,14,"BDI:past failure"
-0.0456642652370632,0.132438188063924,-0.0416912806001744,-0.0152521790776341,0.0565623957761819,0.75307326115168,51,13,"BDI:self-dislike"
-0.02124680291609,0.193229373085244,-0.0352689068285197,0.0166076060678811,0.0270035470899225,0.642939643912682,52,12,"BDI:self-criticalness"
0.0787072853097459,0.0226364441662371,-0.0571149869967246,0.00886770433706748,-0.23001842837532,0.614894898228915,20,11,"AnxT:lack confidence"
-0.0270204117376519,0.139330420247082,0.0503180972952221,0.0544392806849769,0.0210237357359077,0.54172353479759,50,10,"BDI:punishment feelings"
-0.0178033713868643,0.125691374882918,0.00863792546934512,0.153888617124366,-0.0303923424223648,0.49786434476124,49,9,"BDI:guilt"
-0.109062012369284,0.204750898101502,0.0689850139067591,-0.00944533031381553,-0.103640053807558,0.442636696793977,28,8,"AnxT:less happy than others"
0.352924307527848,0.0537256528522077,0.0833226155432928,0.0986785625207438,0.228717666102222,-0.439573076712457,27,7,"AnxT:satisfied"
-0.0186651341504517,0.212089008518845,0.0104025687310665,-0.0230554299746465,0.00553875044540069,0.424277116826083,53,6,"BDI:suicidal thought"
-0.107983820568209,0.222011193989622,-0.0587843237664874,0.0209440067283408,-0.10809046469307,0.395732465358384,44,5,"BDI:pessimism"
-0.149891873528337,0.116316764039708,0.108688569859257,0.137386811459756,-0.236869021530125,0.35672798478953,31,4,"AnxT:cannot overcome hardship"
-0.206216289825472,0.256542225404321,0.0174257860344413,0.108420228404979,-0.0303322728894887,0.32688202967392,33,3,"BDI:sadness"
-0.0102297463250979,0.15230408042443,0.0416498044601405,0.225413746499238,-0.0673622735865452,0.321367454039237,19,2,"AnxT:disturbing thought"
0.0510998517293447,0.162066997640433,0.0409951443919529,0.149182773507926,-0.283603150073561,0.319604159006014,26,1,"AnxT:dissappointment"
